target,model_id,full_model_name,result_class,feature_blocks_full,feature_blocks_tokens,feature_source_files,molecular_scope,regressor,regressor_details,preprocessing_full,dimensionality_reduction,raw_dimension,effective_dimension,n_dev,n_test,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,final_alpha,lasso_nonzero,lasso_total_features,cv_protocol,final_fit_protocol,prediction_source,canonical_replay_status,validity,historical_role,notes,eligible_main_cv_rank,contains_ESM2_Heavy_PLM,contains_AbLang2_PLM,contains_AbLingua_PLM,contains_any_PLM,contains_sequence_descriptors,contains_aromatic_structural,contains_continuous_surface,contains_hydrophobic_field,contains_titration,contains_BioEmu,contains_ProteinMPNN
HIC,HIC__ESMFold__STRUCT_RASA__RidgeOpt__HIST,HIC / ESMFold / STRUCT_RASA / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / ESMFold / STRUCT_RASA / RidgeOpt,HIC__ESMFold__STRUCT_RASA__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,RidgeOpt,"{""alpha"": 96.68599030214607}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5655811176971756,,,,0.5546634957895274,0.5107416484207337,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,False,False,False,False,False
HIC,HIC__ESMFold__STRUCT_SURFACE_ALL__RidgeOpt__HIST,HIC / ESMFold / STRUCT_SURFACE_ALL / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / ESMFold / STRUCT_SURFACE_ALL / RidgeOpt,HIC__ESMFold__STRUCT_SURFACE_ALL__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,RidgeOpt,"{""alpha"": 96.68599030214607}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5117897847899989,,,,0.5166077123854826,0.44288511320064,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,True,False,False,False,False
HIC,HIC__ESMFold__STRUCT_SURFACE_CHEM__RidgeOpt__HIST,HIC / ESMFold / STRUCT_SURFACE_CHEM / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / ESMFold / STRUCT_SURFACE_CHEM / RidgeOpt,HIC__ESMFold__STRUCT_SURFACE_CHEM__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,RidgeOpt,"{""alpha"": 89.49360381422966}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4733210069273621,0.4980658011595116,0.48569340404343686,0.4980658011595116,0.513209993203316,0.4616280262157266,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,True,False,False,False,False
HIC,HIC__FUSION_OVERALL__ESMFold__STRUCT_PATCH__RidgeOpt__HIST,HIC / FUSION_OVERALL / ESMFold / STRUCT_PATCH / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_OVERALL / ESMFold / STRUCT_PATCH / RidgeOpt,HIC__FUSION_OVERALL__ESMFold__STRUCT_PATCH__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,OVERALL+RidgeOpt,"{""pca_dim"": 32, ""alpha"": 98.48051117965663}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5353789602771617,,,,0.5488541139060739,0.5229760956322741,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,False,False,False,False,False
HIC,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__RidgeOpt__HIST,HIC / FUSION_OVERALL / ESMFold / STRUCT_SASA / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_OVERALL / ESMFold / STRUCT_SASA / RidgeOpt,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,OVERALL+RidgeOpt,"{""pca_dim"": 32, ""alpha"": 98.48051117965663}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5212819849234641,,,,0.5488541139060739,0.5229760956322741,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,False,False,False,False,False
HIC,HIC__FUSION_OVERALL__ESMFold__STRUCT_SURFACE_ALL__RidgeOpt__HIST,HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / RidgeOpt,HIC__FUSION_OVERALL__ESMFold__STRUCT_SURFACE_ALL__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,OVERALL+RidgeOpt,"{""pca_dim"": 32, ""alpha"": 78.7582456105396}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5479456088037458,,,,0.5609335740576364,0.5306964246536852,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,True,False,False,False,False
HIC,HIC__FUSION_OVERALL__ESMFold__STRUCT_SURFACE_CHEM__RidgeOpt__HIST,HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_CHEM / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_CHEM / RidgeOpt,HIC__FUSION_OVERALL__ESMFold__STRUCT_SURFACE_CHEM__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,OVERALL+RidgeOpt,"{""pca_dim"": 32, ""alpha"": 99.35334257160925}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5193608482942581,,,,0.548385843216951,0.5226765921583248,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,True,False,False,False,False
HIC,HIC__FUSION_PLM__ESMFold__STRUCT_ALL__RidgeOpt__HIST,HIC / FUSION_PLM / ESMFold / STRUCT_ALL / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_PLM / ESMFold / STRUCT_ALL / RidgeOpt,HIC__FUSION_PLM__ESMFold__STRUCT_ALL__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,PLM+RidgeOpt,"{""pca_dim"": 8, ""alpha"": 75.7947995334801}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5201627935225552,,,,0.5630526396009319,0.5320515581061892,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,False,False,False,False,False
HIC,HIC__FUSION_PLM__ESMFold__STRUCT_PATCH__RidgeOpt__HIST,HIC / FUSION_PLM / ESMFold / STRUCT_PATCH / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_PLM / ESMFold / STRUCT_PATCH / RidgeOpt,HIC__FUSION_PLM__ESMFold__STRUCT_PATCH__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,PLM+RidgeOpt,"{""pca_dim"": 32, ""alpha"": 99.40101471726615}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.507772939327201,,,,0.5483603686902704,0.5226602626756569,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,False,False,False,False,False
HIC,HIC__FUSION_PLM__ESMFold__STRUCT_SURFACE_ALL__RidgeOpt__HIST,HIC / FUSION_PLM / ESMFold / STRUCT_SURFACE_ALL / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_PLM / ESMFold / STRUCT_SURFACE_ALL / RidgeOpt,HIC__FUSION_PLM__ESMFold__STRUCT_SURFACE_ALL__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,PLM+RidgeOpt,"{""pca_dim"": 8, ""alpha"": 75.7947995334801}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5178035313163017,,,,0.5630526396009319,0.5320515581061892,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,True,False,False,False,False
HIC,HIC__FUSION_PLM__ESMFold__STRUCT_SURFACE_CHEM__RidgeOpt__HIST,HIC / FUSION_PLM / ESMFold / STRUCT_SURFACE_CHEM / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / FUSION_PLM / ESMFold / STRUCT_SURFACE_CHEM / RidgeOpt,HIC__FUSION_PLM__ESMFold__STRUCT_SURFACE_CHEM__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,structure,PLM+RidgeOpt,"{""pca_dim"": 8, ""alpha"": 75.7947995334801}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5052325827379771,,,,0.5630526396009319,0.5320515581061892,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,True,False,False,False,False
HIC,HIC__META_diversity__convex_mae__HIST,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__convex_mae,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,convex_mae,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4291150116761755,,,,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__nnls__HIST,prediction-level meta-learner (nnls) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__nnls,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4583879309121809,,,,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__nnls_norm__HIST,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__nnls_norm,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls_norm,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4272903417591817,0.4423748579129398,0.4348325998360607,0.4423748579129398,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__quantile_0.0__HIST,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__quantile_0.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4301370303414284,,,,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__quantile_0.001__HIST,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__quantile_0.001,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.001,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4301498759454708,,,,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__quantile_0.01__HIST,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__quantile_0.01,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.01,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4288913370855268,,,,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__quantile_0.1__HIST,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__quantile_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5174117395096524,,,,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__ridge_0.1__HIST,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__ridge_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4511556703060195,,,,0.4441895843210703,0.4556701654233223,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__ridge_1.0__HIST,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__ridge_1.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_1.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4516549498793794,,,,0.4413297828399947,0.4486261442719902,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
